compound_id,name
16483,Vinylogous acid
16483,Secondary alcohol
16483,Polyol
16483,"1,2-diol"
16483,Oxacycle
16483,Organoheterocyclic compound
16483,Ether
16483,Acetal
16483,Hydrocarbon derivative
16483,Primary alcohol
16483,Organooxygen compound
16483,Alcohol
16483,Aromatic heteropolycyclic compound
16484,Oligosaccharide
16484,Flavonoid-7-o-glycoside
16484,Flavonoid-3-o-glycoside
16484,Hydroxyflavonoid
16484,Flavone
16484,5-hydroxyflavonoid
16484,4'-hydroxyflavonoid
16484,O-glycosyl compound
16484,Glycosyl compound
16484,Chromone
16484,1-benzopyran
16484,Benzopyran
16484,Pyranone
16484,Phenol
16484,Benzenoid
16484,Pyran
16484,Oxane
16484,Saccharide
16484,Monocyclic benzene moiety
16484,Heteroaromatic compound
16484,Vinylogous acid
16484,Secondary alcohol
16484,Polyol
16484,"1,2-diol"
16484,Oxacycle
16484,Organoheterocyclic compound
16484,Ether
16484,Acetal
16484,Hydrocarbon derivative
16484,Primary alcohol
16484,Organooxygen compound
16484,Alcohol
16484,Aromatic heteropolycyclic compound
16485,Flavonoid-3-o-glycoside
16485,Hydroxyflavonoid
16485,Flavone
16485,7-hydroxyflavonoid
16485,5-hydroxyflavonoid
16485,4'-hydroxyflavonoid
16485,O-glycosyl compound
16485,Glycosyl compound
16485,Chromone
16485,1-benzopyran
16485,Benzopyran
16485,Resorcinol
16485,Pyranone
16485,Phenol
16485,Benzenoid
16485,Pyran
16485,Oxane
16485,Monosaccharide
16485,Saccharide
16485,Monocyclic benzene moiety
16485,Heteroaromatic compound
16485,Vinylogous acid
16485,Secondary alcohol
16485,Polyol
16485,"1,2-diol"
16485,Oxacycle
16485,Organoheterocyclic compound
16485,Ether
16485,Acetal
16485,Hydrocarbon derivative
16485,Primary alcohol
16485,Organooxygen compound
16485,Alcohol
16485,Aromatic heteropolycyclic compound
16489,Flavonoid-3-o-glycoside
16489,Hydroxyflavonoid
16489,Flavone
16489,Fatty acyl glycoside of mono- or disaccharide
16489,Fatty acyl glycoside
16489,7-hydroxyflavonoid
16489,5-hydroxyflavonoid
16489,Alkyl glycoside
16489,O-glycosyl compound
16489,Glycosyl compound
16489,Chromone
16489,1-benzopyran
16489,Benzopyran
16489,Resorcinol
16489,Phenol ether
16489,Pyranone
16489,Fatty acyl
16489,Benzenoid
16489,Pyran
16489,Oxane
16489,Monosaccharide
16489,Saccharide
16489,Monocyclic benzene moiety
16489,Heteroaromatic compound
16489,Vinylogous acid
16489,Secondary alcohol
16489,Polyol
16489,"1,2-diol"
16489,Oxacycle
16489,Organoheterocyclic compound
16489,Ether
16489,Acetal
16489,Hydrocarbon derivative
16489,Primary alcohol
16489,Organooxygen compound
16489,Alcohol
16489,Aromatic heteropolycyclic compound
16490,Oligosaccharide
16490,Flavonoid-3-o-glycoside
16490,Hydroxyflavonoid
16490,Flavone
16490,7-hydroxyflavonoid
16490,5-hydroxyflavonoid
16490,4'-hydroxyflavonoid
16490,O-glycosyl compound
16490,Glycosyl compound
16490,Chromone
16490,1-benzopyran
16490,Benzopyran
16490,Resorcinol
16490,Pyranone
16490,Phenol
16490,Benzenoid
16490,Pyran
16490,Oxane
16490,Saccharide
16490,Monocyclic benzene moiety
16490,Heteroaromatic compound
16490,Vinylogous acid
16490,Secondary alcohol
16490,Polyol
16490,"1,2-diol"
16490,Oxacycle
16490,Organoheterocyclic compound
16490,Ether
16490,Acetal
16490,Hydrocarbon derivative
16490,Organooxygen compound
16490,Alcohol
16490,Aromatic heteropolycyclic compound
16491,Flavonoid-7-o-glycoside
16491,Flavonoid-3-o-glycoside
16491,Hydroxyflavonoid
16491,Flavone
16491,5-hydroxyflavonoid
16491,4'-hydroxyflavonoid
16491,O-glycosyl compound
16491,Glycosyl compound
16491,Chromone
16491,1-benzopyran
16491,Benzopyran
16491,Pyranone
16491,Phenol
16491,Benzenoid
16491,Pyran
16491,Oxane
16491,Monosaccharide
16491,Saccharide
16491,Monocyclic benzene moiety
16491,Heteroaromatic compound
16491,Vinylogous acid
16491,Secondary alcohol
16491,Polyol
16491,"1,2-diol"
16491,Oxacycle
16491,Organoheterocyclic compound
16491,Ether
16491,Acetal
16491,Hydrocarbon derivative
16491,Primary alcohol
16491,Organooxygen compound
16491,Alcohol
16491,Aromatic heteropolycyclic compound
16493,Flavonoid-3-o-glycoside
16493,Hydroxyflavonoid
16493,Flavone
16493,7-hydroxyflavonoid
16493,5-hydroxyflavonoid
16493,4'-hydroxyflavonoid
16493,O-glycosyl compound
16493,Glycosyl compound
16493,Chromone
16493,1-benzopyran
16493,Benzopyran
16493,Resorcinol
16493,Pyranone
16493,Phenol
16493,Benzenoid
16493,"1,3-dicarbonyl compound"
16493,Pyran
16493,Oxane
16493,Monosaccharide
16493,Dicarboxylic acid or derivatives
16493,Saccharide
16493,Monocyclic benzene moiety
16493,Heteroaromatic compound
16493,Vinylogous acid
16493,Secondary alcohol
16493,Polyol
16493,Carboxylic acid ester
16493,"1,2-diol"
16493,Oxacycle
16493,Organoheterocyclic compound
16493,Ether
16493,Carboxylic acid
16493,Carboxylic acid derivative
16493,Acetal
16493,Hydrocarbon derivative
16493,Organooxygen compound
16493,Carbonyl group
16493,Alcohol
16493,Aromatic heteropolycyclic compound
16494,Flavonoid-3-o-glycoside
16494,Hydroxyflavonoid
16494,Flavone
16494,7-hydroxyflavonoid
16494,5-hydroxyflavonoid
16494,4'-hydroxyflavonoid
16494,Coumaric acid ester
16494,Cinnamic acid ester
16494,Hydroxycinnamic acid or derivatives
16494,Coumaric acid or derivatives
16494,Cinnamic acid or derivatives
16494,O-glycosyl compound
16494,Glycosyl compound
16494,Chromone
16494,1-benzopyran
16494,Benzopyran
16494,Phenylpropene
16494,Styrene
16494,Resorcinol
16494,Pyranone
16494,Phenol
16494,Fatty acid ester
16494,Fatty acyl
16494,Benzenoid
16494,Pyran
16494,Oxane
16494,Monosaccharide
16494,Dicarboxylic acid or derivatives
16494,Saccharide
16494,Monocyclic benzene moiety
16494,Heteroaromatic compound
16494,Vinylogous acid
16494,"Alpha,beta-unsaturated carboxylic ester"
16494,Enoate ester
16494,Secondary alcohol
16494,Carboxylic acid ester
16494,Oxacycle
16494,Organoheterocyclic compound
16494,Ether
16494,Carboxylic acid derivative
16494,Acetal
16494,Hydrocarbon derivative
16494,Primary alcohol
16494,Organooxygen compound
16494,Carbonyl group
16494,Alcohol
16494,Aromatic heteropolycyclic compound
16495,Flavonoid 3-o-6-p-coumaroyl-glycoside
16495,Flavonoid-3-o-glycoside
16495,Hydroxyflavonoid
16495,Flavone
16495,7-hydroxyflavonoid
16495,5-hydroxyflavonoid
16495,4'-hydroxyflavonoid
16495,Coumaric acid ester
16495,Cinnamic acid ester
16495,Hydroxycinnamic acid or derivatives
16495,Coumaric acid or derivatives
16495,Cinnamic acid or derivatives
16495,O-glycosyl compound
16495,Glycosyl compound
16495,Chromone
16495,1-benzopyran
16495,Benzopyran
16495,Phenylpropene
16495,Styrene
16495,Resorcinol
16495,Pyranone
16495,Phenol
16495,Fatty acid ester
16495,Fatty acyl
16495,Benzenoid
16495,Pyran
16495,Oxane
16495,Monosaccharide
16495,Dicarboxylic acid or derivatives
16495,Saccharide
16495,Monocyclic benzene moiety
16495,Heteroaromatic compound
16495,Vinylogous acid
16495,"Alpha,beta-unsaturated carboxylic ester"
16495,Enoate ester
16495,Secondary alcohol
16495,Carboxylic acid ester
16495,"1,2-diol"
16495,Oxacycle
16495,Organoheterocyclic compound
16495,Ether
16495,Carboxylic acid derivative
16495,Acetal
16495,Hydrocarbon derivative
16495,Organooxygen compound
16495,Carbonyl group
16495,Alcohol
16495,Aromatic heteropolycyclic compound
16496,Flavonoid 3-o-6-p-coumaroyl-glycoside
16496,Flavonoid-3-o-glycoside
16496,Hydroxyflavonoid
16496,Flavone
16496,Fatty acyl glycoside of mono- or disaccharide
16496,Fatty acyl glycoside
16496,7-hydroxyflavonoid
16496,5-hydroxyflavonoid
16496,Coumaric acid ester
16496,Cinnamic acid ester
16496,Hydroxycinnamic acid or derivatives
16496,Coumaric acid or derivatives
16496,Cinnamic acid or derivatives
16496,Alkyl glycoside
16496,O-glycosyl compound
16496,Glycosyl compound
16496,Chromone
16496,1-benzopyran
16496,Benzopyran
16496,Phenylpropene
16496,Styrene
16496,Resorcinol
16496,Phenol ether
16496,Pyranone
16496,Phenol
16496,Fatty acid ester
16496,Fatty acyl
16496,Benzenoid
16496,Pyran
16496,Oxane
16496,Monosaccharide
16496,Saccharide
16496,Monocyclic benzene moiety
16496,Heteroaromatic compound
16496,Vinylogous acid
16496,"Alpha,beta-unsaturated carboxylic ester"
16496,Enoate ester
16496,Secondary alcohol
16496,Polyol
16496,Carboxylic acid ester
16496,"1,2-diol"
16496,Oxacycle
16496,Organoheterocyclic compound
16496,Monocarboxylic acid or derivatives
16496,Ether
16496,Carboxylic acid derivative
16496,Acetal
16496,Hydrocarbon derivative
16496,Primary alcohol
16496,Organooxygen compound
16496,Carbonyl group
16496,Alcohol
16496,Aromatic heteropolycyclic compound
16497,Flavonoid-7-o-glycoside
16497,Flavonoid-3-o-glycoside
16497,Hydroxyflavonoid
16497,Flavone
16497,5-hydroxyflavonoid
16497,4'-hydroxyflavonoid
16497,O-glycosyl compound
16497,Glycosyl compound
16497,Chromone
16497,1-benzopyran
16497,Benzopyran
16497,Pyranone
16497,Phenol
16497,Benzenoid
16497,Pyran
16497,Oxane
16497,Monosaccharide
16497,Saccharide
16497,Monocyclic benzene moiety
16497,Heteroaromatic compound
16497,Vinylogous acid
16497,Secondary alcohol
16497,Polyol
16497,"1,2-diol"
16497,Oxacycle
16497,Organoheterocyclic compound
16497,Ether
16497,Acetal
16497,Hydrocarbon derivative
16497,Primary alcohol
16497,Organooxygen compound
16497,Alcohol
16497,Aromatic heteropolycyclic compound
16501,Flavonoid-7-o-glycoside
16501,Flavonoid-3-o-glycoside
16501,Hydroxyflavonoid
16501,Flavone
16501,5-hydroxyflavonoid
16501,4'-hydroxyflavonoid
16501,O-glycosyl compound
16501,Glycosyl compound
16501,Chromone
16501,1-benzopyran
16501,Benzopyran
16501,Pyranone
16501,Phenol
16501,Benzenoid
16501,Pyran
16501,Oxane
16501,Monosaccharide
16501,Saccharide
16501,Monocyclic benzene moiety
16501,Heteroaromatic compound
16501,Vinylogous acid
16501,Secondary alcohol
16501,Polyol
16501,"1,2-diol"
16501,Oxacycle
16501,Organoheterocyclic compound
16501,Ether
16501,Acetal
16501,Hydrocarbon derivative
16501,Organooxygen compound
16501,Alcohol
16501,Aromatic heteropolycyclic compound
16503,Flavonoid-7-o-glycoside
16503,Flavonoid-3-o-glycoside
16503,Hydroxyflavonoid
16503,Flavone
16503,5-hydroxyflavonoid
16503,4'-hydroxyflavonoid
16503,O-glycosyl compound
16503,Glycosyl compound
16503,Disaccharide
16503,Chromone
16503,1-benzopyran
16503,Benzopyran
16503,Pyranone
16503,Phenol
16503,Benzenoid
16503,Pyran
16503,Oxane
16503,Saccharide
16503,Monocyclic benzene moiety
16503,Heteroaromatic compound
16503,Vinylogous acid
16503,Secondary alcohol
16503,Polyol
16503,"1,2-diol"
16503,Oxacycle
16503,Organoheterocyclic compound
16503,Ether
16503,Acetal
16503,Hydrocarbon derivative
16503,Primary alcohol
16503,Organooxygen compound
16503,Alcohol
16503,Aromatic heteropolycyclic compound
16504,Flavonoid-7-o-glycoside
16504,3-hydroxyflavone
16504,Hydroxyflavonoid
16504,Flavone
16504,5-hydroxyflavonoid
16504,4'-hydroxyflavonoid
16504,3-hydroxyflavonoid
16504,Galloyl ester
16504,Gallic acid or derivatives
16504,O-glycosyl compound
16504,Glycosyl compound
16504,Chromone
16504,1-benzopyran
16504,Benzopyran
16504,Benzoate ester
16504,Pyrogallol derivative
16504,Benzylether
16504,Benzoic acid or derivatives
16504,Benzenetriol
16504,"1,2-diphenol"
16504,Benzoyl
16504,Pyranone
16504,Phenol
16504,Benzenoid
16504,Pyran
16504,Oxane
16504,Monosaccharide
16504,Saccharide
16504,Monocyclic benzene moiety
16504,Heteroaromatic compound
16504,Vinylogous acid
16504,Secondary alcohol
16504,Polyol
16504,Carboxylic acid ester
16504,"1,2-diol"
16504,Oxacycle
16504,Organoheterocyclic compound
16504,Monocarboxylic acid or derivatives
16504,Ether
16504,Carboxylic acid derivative
16504,Acetal
16504,Hydrocarbon derivative
16504,Organooxygen compound
16504,Carbonyl group
16504,Alcohol
16504,Aromatic heteropolycyclic compound
16505,Flavonoid-7-o-glycoside
16505,Flavonoid-3-o-glycoside
16505,Hydroxyflavonoid
16505,Flavone
16505,5-hydroxyflavonoid
16505,4'-hydroxyflavonoid
16505,Cinnamic acid ester
16505,Hydroxycinnamic acid or derivatives
16505,Coumaric acid or derivatives
16505,Cinnamic acid or derivatives
16505,O-glycosyl compound
16505,Glycosyl compound
16505,Disaccharide
16505,Chromone
16505,M-dimethoxybenzene
16505,Dimethoxybenzene
16505,1-benzopyran
16505,Methoxyphenol
16505,Benzopyran
16505,Phenylpropene
16505,Methoxybenzene
16505,Styrene
16505,Phenol ether
16505,Anisole
16505,Pyranone
16505,Phenol
16505,Fatty acid ester
16505,Alkyl aryl ether
16505,Fatty acyl
16505,Benzenoid
16505,Pyran
16505,Oxane
16505,Saccharide
16505,Monocyclic benzene moiety
16505,Heteroaromatic compound
16505,Vinylogous acid
16505,"Alpha,beta-unsaturated carboxylic ester"
16505,Enoate ester
16505,Secondary alcohol
16505,Polyol
16505,Carboxylic acid ester
16505,"1,2-diol"
16505,Oxacycle
16505,Organoheterocyclic compound
16505,Monocarboxylic acid or derivatives
16505,Ether
16505,Carboxylic acid derivative
16505,Acetal
16505,Hydrocarbon derivative
16505,Primary alcohol
16505,Organooxygen compound
16505,Carbonyl group
16505,Alcohol
16505,Aromatic heteropolycyclic compound
16506,3-hydroxyflavone
16506,4p-methoxyflavonoid-skeleton
16506,Hydroxyflavonoid
16506,Flavone
16506,7-hydroxyflavonoid
16506,5-hydroxyflavonoid
16506,3-hydroxyflavonoid
16506,Chromone
16506,1-benzopyran
16506,Benzopyran
16506,Methoxybenzene
16506,Resorcinol
16506,Phenol ether
16506,Anisole
16506,Pyranone
16506,Alkyl aryl ether
16506,Benzenoid
16506,Pyran
16506,Monocyclic benzene moiety
16506,Heteroaromatic compound
16506,Vinylogous acid
16506,Polyol
16506,Oxacycle
16506,Organoheterocyclic compound
16506,Ether
16506,Hydrocarbon derivative
16506,Organooxygen compound
16506,Aromatic heteropolycyclic compound
16508,Flavonoid-7-o-glycoside
16508,Flavonoid-3-o-glycoside
16508,Methoxyflavonoid skeleton
16508,8-methoxyflavonoid-skeleton
16508,Hydroxyflavonoid
16508,Flavone
16508,5-hydroxyflavonoid
16508,4'-hydroxyflavonoid
16508,O-glycosyl compound
16508,Glycosyl compound
16508,Chromone
16508,1-benzopyran
16508,Methoxyphenol
16508,Benzopyran
16508,Hydroxyquinol derivative
16508,Anisole
16508,Pyranone
16508,Phenol
16508,Alkyl aryl ether
16508,Benzenoid
16508,Pyran
16508,Oxane
16508,Monosaccharide
16508,Saccharide
16508,Monocyclic benzene moiety
16508,Heteroaromatic compound
16508,Vinylogous acid
16508,Secondary alcohol
16508,Polyol
16508,"1,2-diol"
16508,Oxacycle
16508,Organoheterocyclic compound
16508,Ether
16508,Acetal
16508,Hydrocarbon derivative
16508,Primary alcohol
16508,Organooxygen compound
16508,Alcohol
16508,Aromatic heteropolycyclic compound
16509,6-prenylated flavanone
16509,Pyranoflavonoid
16509,Hydroxyflavonoid
16509,Flavanone
16509,5-hydroxyflavonoid
16509,4'-hydroxyflavonoid
16509,Pyranochromene
16509,"2,2-dimethyl-1-benzopyran"
16509,Chromone
16509,1-benzopyran
16509,Benzopyran
16509,Chromane
16509,Aryl alkyl ketone
16509,Aryl ketone
16509,Phenol
16509,Alkyl aryl ether
16509,Benzenoid
16509,Monocyclic benzene moiety
16509,Vinylogous acid
16509,Ketone
16509,Oxacycle
16509,Organoheterocyclic compound
16509,Ether
16509,Hydrocarbon derivative
16509,Organooxygen compound
16509,Carbonyl group
16509,Aromatic heteropolycyclic compound
16510,6-prenylated flavanone
16510,Hydroxyflavonoid
16510,Flavanone
16510,7-hydroxyflavonoid
16510,5-hydroxyflavonoid
16510,Chromone
16510,1-benzopyran
16510,Benzopyran
16510,Chromane
16510,Aryl alkyl ketone
16510,Aryl ketone
16510,Resorcinol
16510,Alkyl aryl ether
16510,Benzenoid
16510,Monocyclic benzene moiety
16510,Vinylogous acid
16510,Ketone
16510,Oxacycle
16510,Organoheterocyclic compound
16510,Ether
16510,Hydrocarbon derivative
16510,Organooxygen compound
16510,Carbonyl group
16510,Aromatic heteropolycyclic compound
16512,Flavonoid-8-c-glycoside
16512,Hydroxyflavonoid
16512,Flavone
16512,7-hydroxyflavonoid
16512,5-hydroxyflavonoid
16512,4'-hydroxyflavonoid
16512,3'-hydroxyflavonoid
16512,O-glycosyl compound
16512,Glycosyl compound
16512,Disaccharide
16512,Chromone
16512,C-glycosyl compound
16512,1-benzopyran
16512,Benzopyran
16512,Resorcinol
16512,"1,2-diphenol"
16512,Pyranone
16512,Phenol
16512,Benzenoid
16512,Pyran
16512,Oxane
16512,Saccharide
16512,Monocyclic benzene moiety
16512,Heteroaromatic compound
16512,Vinylogous acid
16512,Secondary alcohol
16512,Polyol
16512,"1,2-diol"
16512,Oxacycle
16512,Organoheterocyclic compound
16512,Ether
16512,Dialkyl ether
16512,Acetal
16512,Hydrocarbon derivative
16512,Primary alcohol
16512,Organooxygen compound
16512,Alcohol
16512,Aromatic heteropolycyclic compound
16513,Flavonoid-7-o-glycoside
16513,Flavonoid-8-c-glycoside
16513,Flavonoid c-glycoside
16513,Hydroxyflavonoid
16513,Flavone
16513,5-hydroxyflavonoid
16513,4'-hydroxyflavonoid
16513,3'-hydroxyflavonoid
16513,O-glycosyl compound
16513,Glycosyl compound
16513,Chromone
16513,C-glycosyl compound
16513,1-benzopyran
16513,Benzopyran
16513,"1,2-diphenol"
16513,Pyranone
16513,Phenol
16513,Benzenoid
16513,Pyran
16513,Oxane
16513,Monosaccharide
16513,Saccharide
16513,Monocyclic benzene moiety
16513,Heteroaromatic compound
16513,Vinylogous acid
16513,Secondary alcohol
16513,Polyol
16513,"1,2-diol"
16513,Oxacycle
16513,Organoheterocyclic compound
16513,Ether
16513,Dialkyl ether
16513,Acetal
16513,Hydrocarbon derivative
16513,Primary alcohol
16513,Organooxygen compound
16513,Alcohol
16513,Aromatic heteropolycyclic compound
16514,Flavonoid-8-c-glycoside
16514,Methoxyflavonoid skeleton
16514,4p-methoxyflavonoid-skeleton
16514,Hydroxyflavonoid
16514,Flavone
16514,7-hydroxyflavonoid
16514,5-hydroxyflavonoid
16514,3'-hydroxyflavonoid
16514,O-glycosyl compound
16514,Glycosyl compound
16514,Disaccharide
16514,Chromone
16514,C-glycosyl compound
16514,1-benzopyran
16514,Methoxyphenol
16514,Benzopyran
16514,Methoxybenzene
16514,Resorcinol
16514,Phenol ether
16514,Anisole
16514,Pyranone
16514,Phenol
16514,Alkyl aryl ether
16514,Benzenoid
16514,Pyran
16514,Oxane
16514,Saccharide
16514,Monocyclic benzene moiety
16514,Heteroaromatic compound
16514,Vinylogous acid
16514,Secondary alcohol
16514,Polyol
16514,"1,2-diol"
16514,Oxacycle
16514,Organoheterocyclic compound
16514,Ether
16514,Dialkyl ether
16514,Acetal
16514,Hydrocarbon derivative
16514,Primary alcohol
16514,Organooxygen compound
16514,Alcohol
16514,Aromatic heteropolycyclic compound
16515,Flavonoid-8-c-glycoside
16515,Methoxyflavonoid skeleton
16515,7-methoxyflavonoid-skeleton
16515,Hydroxyflavonoid
16515,Flavone
16515,5-hydroxyflavonoid
16515,4'-hydroxyflavonoid
16515,3'-hydroxyflavonoid
16515,Glycosyl compound
16515,Chromone
16515,C-glycosyl compound
16515,1-benzopyran
16515,Methoxyphenol
16515,Benzopyran
16515,"1,2-diphenol"
16515,Anisole
16515,Pyranone
16515,Phenol
16515,Alkyl aryl ether
16515,Benzenoid
16515,Pyran
16515,Oxane
16515,Monosaccharide
16515,Saccharide
16515,Monocyclic benzene moiety
16515,Heteroaromatic compound
16515,Vinylogous acid
16515,Secondary alcohol
16515,Polyol
16515,"1,2-diol"
16515,Oxacycle
16515,Organoheterocyclic compound
16515,Ether
16515,Dialkyl ether
16515,Hydrocarbon derivative
16515,Primary alcohol
16515,Organooxygen compound
16515,Alcohol
16515,Aromatic heteropolycyclic compound
16516,Flavonoid-8-c-glycoside
16516,Methoxyflavonoid skeleton
16516,7-methoxyflavonoid-skeleton
16516,3p-methoxyflavonoid-skeleton
16516,Hydroxyflavonoid
16516,Flavone
16516,5-hydroxyflavonoid
16516,4'-hydroxyflavonoid
16516,Glycosyl compound
16516,Chromone
16516,C-glycosyl compound
16516,1-benzopyran
16516,Methoxyphenol
16516,Benzopyran
16516,Methoxybenzene
16516,Phenol ether
16516,Anisole
16516,Pyranone
16516,Phenol
16516,Alkyl aryl ether
16516,Benzenoid
16516,Pyran
16516,Oxane
16516,Monosaccharide
16516,Saccharide
16516,Monocyclic benzene moiety
16516,Heteroaromatic compound
16516,Vinylogous acid
16516,Secondary alcohol
16516,Polyol
16516,"1,2-diol"
16516,Oxacycle
16516,Organoheterocyclic compound
16516,Ether
16516,Dialkyl ether
16516,Hydrocarbon derivative
16516,Primary alcohol
16516,Organooxygen compound
16516,Alcohol
16516,Aromatic heteropolycyclic compound
16517,Flavonoid-7-o-glycoside
16517,Methoxyflavonoid skeleton
16517,4p-methoxyflavonoid-skeleton
16517,Hydroxyflavonoid
16517,Flavone
16517,5-hydroxyflavonoid
16517,3'-hydroxyflavonoid
16517,O-glycosyl compound
16517,Glycosyl compound
16517,Chromone
16517,1-benzopyran
16517,Methoxyphenol
16517,Benzopyran
16517,Methoxybenzene
16517,Phenol ether
16517,Anisole
16517,Pyranone
16517,Phenol
16517,Alkyl aryl ether
16517,Benzenoid
16517,Pyran
16517,Oxane
16517,Monosaccharide
16517,Saccharide
16517,Monocyclic benzene moiety
16517,Heteroaromatic compound
16517,Vinylogous acid
16517,Secondary alcohol
16517,Polyol
16517,"1,2-diol"
16517,Oxacycle
16517,Organoheterocyclic compound
16517,Ether
16517,Acetal
16517,Hydrocarbon derivative
16517,Primary alcohol
16517,Organooxygen compound
16517,Alcohol
16517,Aromatic heteropolycyclic compound
16518,Flavonoid-7-o-glucuronide
16518,Flavonoid-7-o-glycoside
16518,Methoxyflavonoid skeleton
16518,4p-methoxyflavonoid-skeleton
16518,Hydroxyflavonoid
16518,Flavone
16518,5-hydroxyflavonoid
16518,3'-hydroxyflavonoid
16518,O-glucuronide
16518,1-o-glucuronide
16518,Glucuronic acid or derivatives
16518,O-glycosyl compound
16518,Glycosyl compound
16518,Chromone
16518,1-benzopyran
16518,Methoxyphenol
16518,Benzopyran
16518,Pyran carboxylic acid
16518,Pyran carboxylic acid or derivatives
16518,Methoxybenzene
16518,Phenol ether
16518,Anisole
16518,Pyranone
16518,Phenol
16518,Beta-hydroxy acid
16518,Alkyl aryl ether
16518,Benzenoid
16518,Pyran
16518,Oxane
16518,Monosaccharide
16518,Hydroxy acid
16518,Saccharide
16518,Monocyclic benzene moiety
16518,Heteroaromatic compound
16518,Vinylogous acid
16518,Secondary alcohol
16518,Polyol
16518,"1,2-diol"
16518,Oxacycle
16518,Organoheterocyclic compound
16518,Monocarboxylic acid or derivatives
16518,Ether
16518,Carboxylic acid
16518,Carboxylic acid derivative
16518,Acetal
16518,Hydrocarbon derivative
16518,Organooxygen compound
16518,Carbonyl group
16518,Alcohol
16518,Aromatic heteropolycyclic compound
16521,Flavonoid-7-o-glycoside
16521,Methoxyflavonoid skeleton
16521,3p-methoxyflavonoid-skeleton
16521,Hydroxyflavonoid
16521,Flavone
16521,5-hydroxyflavonoid
16521,4'-hydroxyflavonoid
16521,O-glycosyl compound
16521,Glycosyl compound
16521,Disaccharide
16521,Chromone
16521,1-benzopyran
16521,Methoxyphenol
16521,Benzopyran
16521,Methoxybenzene
16521,Phenol ether
16521,Anisole
16521,Pyranone
16521,Phenol
16521,Alkyl aryl ether
16521,Benzenoid
16521,Pyran
16521,Oxane
16521,Saccharide
16521,Monocyclic benzene moiety
16521,Heteroaromatic compound
16521,Vinylogous acid
16521,Secondary alcohol
16521,Polyol
16521,"1,2-diol"
16521,Oxacycle
16521,Organoheterocyclic compound
16521,Ether
16521,Acetal
16521,Hydrocarbon derivative
16521,Organooxygen compound
16521,Alcohol
16521,Aromatic heteropolycyclic compound
16522,Flavonoid-7-o-glycoside
16522,Methoxyflavonoid skeleton
16522,3p-methoxyflavonoid-skeleton
16522,Hydroxyflavonoid
16522,Flavone
16522,5-hydroxyflavonoid
16522,4'-hydroxyflavonoid
16522,O-glycosyl compound
16522,Glycosyl compound
16522,Disaccharide
16522,Chromone
16522,1-benzopyran
16522,Methoxyphenol
16522,Benzopyran
16522,Methoxybenzene
16522,Phenol ether
16522,Anisole
16522,Pyranone
16522,Phenol
16522,Alkyl aryl ether
16522,Benzenoid
16522,Pyran
16522,Oxane
16522,Saccharide
16522,Monocyclic benzene moiety
16522,Heteroaromatic compound
16522,Vinylogous acid
16522,Tertiary alcohol
16522,Oxolane
16522,Secondary alcohol
16522,"1,2-diol"
16522,Oxacycle
16522,Organoheterocyclic compound
16522,Ether
16522,Acetal
16522,Hydrocarbon derivative
16522,Primary alcohol
16522,Organooxygen compound
16522,Alcohol
16522,Aromatic heteropolycyclic compound
16524,Flavonoid-7-o-glycoside
16524,Methoxyflavonoid skeleton
16524,3p-methoxyflavonoid-skeleton
16524,Hydroxyflavonoid
16524,Flavone
16524,5-hydroxyflavonoid
16524,4'-hydroxyflavonoid
16524,O-glycosyl compound
16524,Glycosyl compound
16524,Chromone
16524,1-benzopyran
16524,Methoxyphenol
16524,Benzopyran
16524,Methoxybenzene
16524,Phenol ether
16524,Anisole
16524,Pyranone
16524,Phenol
16524,Alkyl aryl ether
16524,Benzenoid
16524,"1,3-dicarbonyl compound"
16524,Pyran
16524,Oxane
16524,Monosaccharide
16524,Dicarboxylic acid or derivatives
16524,Saccharide
16524,Monocyclic benzene moiety
16524,Heteroaromatic compound
16524,Vinylogous acid
16524,Secondary alcohol
16524,Polyol
16524,Carboxylic acid ester
16524,"1,2-diol"
16524,Oxacycle
16524,Organoheterocyclic compound
16524,Ether
16524,Carboxylic acid
16524,Carboxylic acid derivative
16524,Acetal
16524,Hydrocarbon derivative
16524,Organooxygen compound
16524,Carbonyl group
16524,Alcohol
16524,Aromatic heteropolycyclic compound
16525,8-methoxyflavonoid-skeleton
16525,6-methoxyflavonoid-skeleton
16525,5-methoxyflavonoid-skeleton
16525,4p-methoxyflavonoid-skeleton
16525,3-methoxyflavonoid-skeleton
16525,Flavone
16525,Chromone
16525,1-benzopyran
16525,Benzopyran
16525,Hydroxyquinol derivative
16525,Methoxybenzene
16525,Phenol ether
16525,Anisole
16525,Pyranone
16525,Alkyl aryl ether
16525,Benzenoid
16525,Pyran
16525,Monocyclic benzene moiety
16525,Heteroaromatic compound
16525,Vinylogous ester
16525,Oxacycle
16525,Organoheterocyclic compound
16525,Ether
16525,Hydrocarbon derivative
16525,Organooxygen compound
16525,Aromatic heteropolycyclic compound
16526,Flavonoid-4p-o-glucuronide
16526,Methoxyflavonoid skeleton
16526,6-methoxyflavonoid-skeleton
16526,3-methoxyflavonoid-skeleton
16526,Hydroxyflavonoid
16526,Flavone
16526,Fatty acyl glycoside of mono- or disaccharide
16526,Fatty acyl glycoside
16526,7-hydroxyflavonoid
16526,5-hydroxyflavonoid
16526,3'-hydroxyflavonoid
16526,O-glucuronide
16526,1-o-glucuronide
16526,Glucuronic acid or derivatives
16526,Alkyl glycoside
